"","plicata","soricina","brachyotis","hirsute","microtis","leporhinus","stramenious","davyii","mesoamericanus","tumida","leucoptera"
"556",2,0,0,0,1,0,0,0,0,0,0
"557",0,0,0,0,0,0,0,0,1,0,0
"558",0,0,0,0,0,0,0,0,1,0,0
"559",0,1,0,0,0,0,0,0,0,0,0
"560",0,0,0,0,0,0,0,0,1,0,0
"561",0,0,0,0,0,0,0,0,2,0,0
"562",1,0,0,0,0,0,0,0,0,0,0
"563",0,0,0,0,0,1,0,0,0,0,0
"564",17,2,1,0,0,0,1,0,8,1,0
"565",0,1,0,0,0,0,1,0,0,0,0
"566",3,1,0,0,0,0,0,1,0,0,0
"567",1,0,0,0,0,0,0,0,0,0,0
"568",4,1,0,0,0,0,0,0,1,0,1
"569",0,0,0,0,0,0,0,0,1,0,0
"570",0,0,0,0,0,0,0,1,4,0,0
"571",0,0,0,0,0,0,0,0,1,0,0
"572",0,1,0,0,0,0,0,0,0,0,0
"573",3,1,0,0,0,0,1,0,4,1,0
"574",1,0,0,0,0,0,0,0,0,0,0
"575",11,1,3,0,1,1,1,1,7,0,0
"576",0,0,0,0,0,0,0,0,1,0,0
"577",6,3,4,0,1,1,1,1,4,0,0
"578",1,0,0,0,0,0,0,0,0,0,0
"579",2,0,0,0,0,0,0,0,0,0,0
"580",0,0,0,0,0,0,0,0,1,0,0
"581",3,1,0,0,0,0,0,0,0,0,0
"582",1,0,0,0,0,1,0,1,1,0,0
"583",0,0,0,0,0,1,0,0,0,0,0
"584",0,0,0,0,0,0,0,0,1,0,0
"585",0,0,0,0,0,0,0,0,1,0,0
"586",1,0,0,0,0,0,0,0,0,0,0
"587",1,0,0,0,0,0,0,0,0,0,0
"588",0,0,0,0,0,0,0,0,1,0,0
"589",1,0,0,0,0,0,0,0,0,0,0
"590",0,0,0,0,0,0,0,0,1,0,0
"591",1,0,0,0,0,0,0,0,0,0,0
"592",5,0,0,0,0,0,0,0,4,0,1
"593",2,0,1,0,0,0,0,0,1,0,0
"594",0,0,0,0,0,0,0,0,1,0,0
"595",9,1,0,0,0,0,0,0,0,0,0
"596",0,0,1,0,0,0,0,0,0,0,0
"597",3,0,0,0,1,0,0,1,0,0,0
"598",1,0,0,0,0,0,0,0,0,0,0
"599",0,0,0,0,0,0,0,0,1,0,0
"600",1,0,0,0,0,0,0,0,0,0,0
"601",2,0,0,0,0,0,0,0,0,0,0
"602",2,0,0,0,0,0,0,0,1,0,0
"603",1,0,0,0,0,0,0,0,0,0,0
"604",1,0,0,0,0,0,0,0,0,0,0
"605",0,0,0,0,0,0,1,0,0,0,0
"606",0,0,0,0,1,0,0,0,0,0,0
"607",2,0,1,0,0,0,0,0,3,0,0
"608",0,0,0,0,0,0,0,1,0,0,0
"609",0,0,0,0,0,0,0,0,1,0,0
"610",1,0,0,0,0,0,0,0,0,0,0
"611",1,0,0,0,0,0,0,0,0,0,0
"612",16,5,2,0,0,1,0,1,13,1,0
"613",0,0,0,0,0,0,0,0,2,0,0
"614",2,0,0,0,0,0,0,0,0,0,0
"615",0,0,0,0,0,0,0,0,3,0,0
"616",0,0,0,0,0,1,0,0,0,0,0
"617",8,1,0,0,0,0,0,0,1,0,0
"618",1,0,0,0,0,0,0,0,0,0,0
