MOTU	C.centralis351_C.centralis351	M.crenulatum496_M.crenulatum496	M.crenulatum497_M.crenulatum497	M.hirsuta488_M.hirsuta488	M.hirsuta489_M.hirsuta489	M.microtis480_M.microtis480	M.nigricans379_M.nigricans379	M.nigricans381_M.nigricans381	M.nigricans383_M.nigricans383	M.nigricans389_M.nigricans389	M.nigricans390_M.nigricans390	M.nigricans394_M.nigricans394	M.nigricans397_M.nigricans397	M.nigricans400_M.nigricans400	M.nigricans403_M.nigricans403	M.nigricans408_M.nigricans408	M.nigricans415_M.nigricans415	M.nigricans421_M.nigricans421	M.nigricans429_M.nigricans429	M.nigricans432_M.nigricans432	M.nigricans434_M.nigricans434	M.nigricans436_M.nigricans436	M.nigricans437_M.nigricans437	M.nigricans441_M.nigricans441	M.nigricans464_M.nigricans464	M.nigricans477_M.nigricans477	P.parnellii481_P.parnellii481	S.bilineata427_S.bilineata427	S.leptura340_S.leptura340	S.leptura341_S.leptura341	S.leptura358_S.leptura358	S.leptura410_S.leptura410
denovo172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0
denovo173	0	0	3100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2154	0	0	0	0	0	0
denovo175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo177	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo178	0	0	0	0	0	0	0	0	0	0	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo179	0	0	0	0	0	162837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo18	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo180	0	0	0	0	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo181	0	0	1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0
denovo183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
denovo184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0
denovo185	714	0	0	0	0	0	0	11014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo186	0	0	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1506
denovo188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1939	0	0	0	0	0	0
denovo189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948	0	0
denovo19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	737	0	0	0	0	0	0	0
denovo190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1007	0	0	0	0	0	0
denovo191	0	0	0	0	0	0	0	0	0	0	4166	0	0	14769	0	3891	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0
denovo193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16607
denovo194	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo195	0	0	39	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5162	0	0	0	0	0
denovo196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
denovo197	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2953	0	0	0	0	0	0
denovo199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9462	0
denovo2	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0
denovo200	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo201	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2765	0	0
denovo203	0	0	0	0	0	0	0	0	0	0	1117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo204	0	0	0	1466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	0
denovo206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990	0	0	0	0	0	0
denovo207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2089	0	0
denovo208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2866	0	0	0	0	0	0
denovo209	0	0	0	0	0	0	0	167530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0
denovo21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109280	0	0	0	0	0
denovo210	32322	0	0	0	0	0	0	40191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56907	161	0	0	0
denovo211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1585	0	0	0	0	0	0	0	0	0	0
denovo212	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833	0	0	0	0	0	0	0	0	0	0
denovo214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo215	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3170
denovo217	2559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1596	0	0	0
denovo219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784	0	0	0
denovo22	0	0	1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo220	0	0	1860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo221	0	0	0	0	0	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo222	0	0	0	0	0	2415	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	988	0
denovo224	0	0	0	0	0	0	0	0	0	0	5569	0	0	0	0	1748	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo225	0	0	0	0	1876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0
denovo227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo228	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo229	0	0	0	0	0	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo23	0	0	0	0	0	0	0	7909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1168	0	0	0	0	0	0	0
denovo232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062	0	0	0	0
denovo233	0	0	0	0	0	0	0	0	0	0	43225	0	0	10532	0	8281	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5216	0
denovo235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1447	0	0	0	0	0	0	0
denovo236	0	0	0	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0
denovo238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo239	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1151	0	1086	0
denovo24	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo240	0	0	0	0	0	0	0	2358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo241	0	0	0	0	0	0	0	0	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	814	0	0	0	0	0	0	0
denovo242	0	0	0	0	395	0	0	0	0	0	3425	0	0	0	0	1953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo243	1496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190938	0	0	0	0	0	1841	0
denovo245	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo247	0	0	0	0	0	0	0	0	0	0	2558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo248	0	82	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo249	1557	0	0	0	0	0	0	3252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11215	0	0	0	0	0	0	0
denovo25	0	0	0	0	0	0	0	0	0	0	0	0	0	4107	0	762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo250	0	0	0	0	0	0	0	0	0	0	3462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo251	0	0	0	0	0	0	0	0	0	0	0	0	0	8610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo252	0	0	0	0	0	0	0	0	0	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo253	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27768	0	0	0	0	0	0
denovo255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218011
denovo256	0	0	0	0	0	0	0	0	0	0	1465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4315	0	0	0
denovo258	1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4282	0	0	0
denovo26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1811	0	0	0	0	0	0
denovo260	0	0	0	0	0	0	0	2405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38399
denovo262	0	0	0	0	0	0	0	0	0	0	1633	0	0	0	0	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	872	0	0	0	0
denovo264	0	2595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo265	0	0	2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
